cod_distrito,distrito,cod_barrio,barrio,año,unidad_indicador,indicador_completo,valor_indicador
5.0,Chamartín,53.0,Ciudad Jardín,2024,Equipamientos,Mercados Municipales,1
5.0,Chamartín,53.0,Ciudad Jardín,2023,Número,Número de locales dados de alta totales,1167
5.0,Chamartín,53.0,Ciudad Jardín,2023,Número,Número de locales dados de alta abiertos,908
5.0,Chamartín,53.0,Ciudad Jardín,2023,Número,Número de locales dados de alta cerrados,223
5.0,Chamartín,53.0,Ciudad Jardín,2023,Número,Número de locales dados de alta en uso como vivienda,36
5.0,Chamartín,53.0,Ciudad Jardín,2023,Entidades,Asociaciones (Sección 1ª),16
5.0,Chamartín,53.0,Ciudad Jardín,2023,Entidades,Asociaciones culturales y casas regionales,3
5.0,Chamartín,53.0,Ciudad Jardín,2023,Entidades,Asociaciones de mujeres,1
5.0,Chamartín,53.0,Ciudad Jardín,2023,Entidades,Asociaciones vecinales,3
5.0,Chamartín,53.0,Ciudad Jardín,2023,Entidades,Fundaciones (Sección 2ª),6
5.0,Chamartín,54.0,Hispanoamérica,2023,Ha,Superficie (Ha.),"171,25"
5.0,Chamartín,54.0,Hispanoamérica,2023,Habitantes/Ha.,Población densidad (hab./Ha.),"186,9430657"
5.0,Chamartín,54.0,Hispanoamérica,2023,Habitantes,Número Habitantes,32014
5.0,Chamartín,54.0,Hispanoamérica,2023,Habitantes,Población Hombres,14453
5.0,Chamartín,54.0,Hispanoamérica,2023,Habitantes,Población Mujeres,17561
5.0,Chamartín,54.0,Hispanoamérica,2023,Edad,Edad media de la población,"46,24"
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población de 0 a 14 años,4162
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población de 15 a 29 años,4886
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población de 30 a 44  años,6219
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población de 45 a 64 años,8808
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población de 65 a 79 años,4912
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población de 80 años y más,3027
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población de 65 años y más,7939
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población en etapa educativa (Población de 0 a 16 años -16 no incluidos),4403
5.0,Chamartín,54.0,Hispanoamérica,2023,Proporción,Porcentaje de envejecimiento (Población mayor de 65 años/Población total),"24,91"
5.0,Chamartín,54.0,Hispanoamérica,2023,Proporción,Porcentaje de sobre-envejecimiento (Población mayor de 80 años/ Población mayor de 65 años),"37,72"
5.0,Chamartín,54.0,Hispanoamérica,2023,Índice,Índice de dependencia (Población de 0-15 + población 65 años y más / Pob. 16-64),"0,6328"
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Personas con nacionalidad española,28771
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Personas con nacionalidad española Hombres,13069
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Personas con nacionalidad española Mujeres,15702
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Personas con nacionalidad extranjera,2699
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Personas con nacionalidad extranjera Hombres,1090
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Personas con nacionalidad extranjera Mujeres,1609
5.0,Chamartín,54.0,Hispanoamérica,2023,Proporción,Proporción de personas migrantes  (Personas extranjeras menos UE y resto países de OCDE / Población total),"0,0459"
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: ITALIA,304
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: VENEZUELA,169
5.0,Chamartín,54.0,Hispanoamérica,2023,Hogares,Total hogares,12547
5.0,Chamartín,54.0,Hispanoamérica,2023,Media   ,Tamaño medio del hogar,"2,51"
5.0,Chamartín,54.0,Hispanoamérica,2023,Hogares,Hogares con una mujer sola mayor de 65 años,1532
5.0,Chamartín,54.0,Hispanoamérica,2023,Hogares,Hogares con un hombre solo mayor de 65 años,441
5.0,Chamartín,54.0,Hispanoamérica,2023,Hogares,Hogares monoparentales: una mujer adulta con uno o más menores,210
5.0,Chamartín,54.0,Hispanoamérica,2023,Hogares,Hogares monoparentales: un hombre adulto con uno o más menores,38
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa bruta de natalidad (‰),"9,25"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa de crecimiento demográfico (porcentaje),"-0,02"
5.0,Chamartín,54.0,Hispanoamérica,2023,Euros,Pensión media mensual Hombres,2042
5.0,Chamartín,54.0,Hispanoamérica,2023,Euros,Pensión media mensual  Mujeres,1444
5.0,Chamartín,54.0,Hispanoamérica,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero),774
5.0,Chamartín,54.0,Hispanoamérica,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) hombres,360
5.0,Chamartín,54.0,Hispanoamérica,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,414
5.0,Chamartín,54.0,Hispanoamérica,2024,Tasa,Tasa absoluta de paro registrado (febrero),"3,92"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa absoluta de paro registrado hombres,"3,89"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa de desempleo en hombres de 16 a 24 años,"0,85"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa de desempleo en hombres de 25 a 44 años,"3,23"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa de desempleo en hombres de 45 a 64 años,"5,48"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa absoluta de paro registrado mujeres,"3,95"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa de desempleo en mujeres de 16 a 24 años,"0,85"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa de desempleo en mujeres de 25 a 44 años,"2,7"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tasa,Tasa de desempleo en mujeres de 45 a 64 años,"5,99"
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población en etapas educativas,4403
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población en etapa educativa de 0 a 2 años,857
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población en etapa educativa de 3 a 5 años,825
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población en etapa educativa de 6 a 11 años,1641
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población en etapa educativa de 12 a 15 años,1080
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Etapas educativas. Total niños,2184
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil masculina en etapa educativa de 0 a 2 años,435
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil masculina en etapa educativa de 3 a 5 años,400
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil masculina en etapa educativa de 6 a 11 años,813
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil masculina en etapa educativa de 12 a 15 años,536
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Etapas educativas. Total niñas,2219
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil femenina en etapa educativa de 0 a 2 años,422
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil femenina en etapa educativa de 3 a 5 años,425
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil femenina en etapa educativa de 6 a 11 años,828
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población infantil femenina en etapa educativa de 12 a 15 años,544
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,231
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población mayor/igual  de 25 años con enseñanza primaria incompleta,872
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado",2758
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,"Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP",4112
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,"Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica",2514
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,"Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",13972
5.0,Chamartín,54.0,Hispanoamérica,2023,Personas,Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,0
5.0,Chamartín,54.0,Hispanoamérica,2023,Número,Número de inmuebles de uso residencial,14146
5.0,Chamartín,54.0,Hispanoamérica,2023,m2,Superficie media construida (m2) inmuebles de uso residencial,131
5.0,Chamartín,54.0,Hispanoamérica,2023,Año,Año medio de contrucción de inmuebles de uso residencial,1969
5.0,Chamartín,54.0,Hispanoamérica,2023,Valor,Valor catastral medio por inmueble de uso residencial,213322
5.0,Chamartín,54.0,Hispanoamérica,2023,m2,Superficie media de la vivienda (m2) en transacción,"99,22"
5.0,Chamartín,54.0,Hispanoamérica,2023,Tiempo (meses),Duración media del crédito (meses) en transacción de vivienda,288
5.0,Chamartín,54.0,Hispanoamérica,2024,Equipamientos,Centros de Día de Alzheimer y Físicos,2
5.0,Chamartín,54.0,Hispanoamérica,2024,Equipamientos,Mercados Municipales,1
5.0,Chamartín,54.0,Hispanoamérica,2023,Número,Número de locales dados de alta totales,1429
5.0,Chamartín,54.0,Hispanoamérica,2023,Número,Número de locales dados de alta abiertos,1235
5.0,Chamartín,54.0,Hispanoamérica,2023,Número,Número de locales dados de alta cerrados,164
5.0,Chamartín,54.0,Hispanoamérica,2023,Número,Número de locales dados de alta en obra,1
5.0,Chamartín,54.0,Hispanoamérica,2023,Número,Número de locales dados de alta en uso como vivienda,29
5.0,Chamartín,54.0,Hispanoamérica,2023,Entidades,Asociaciones (Sección 1ª),26
5.0,Chamartín,54.0,Hispanoamérica,2023,Entidades,Asociaciones culturales y casas regionales,2
5.0,Chamartín,54.0,Hispanoamérica,2023,Entidades,Asociaciones de mujeres,2
5.0,Chamartín,54.0,Hispanoamérica,2023,Entidades,Asociaciones vecinales,4
5.0,Chamartín,55.0,Nueva España,2023,Ha,Superficie (Ha.),"179,01"
5.0,Chamartín,55.0,Nueva España,2023,Habitantes/Ha.,Población densidad (hab./Ha.),"139,8972124"
5.0,Chamartín,55.0,Nueva España,2023,Habitantes,Número Habitantes,25043
5.0,Chamartín,55.0,Nueva España,2023,Habitantes,Población Hombres,11312
5.0,Chamartín,55.0,Nueva España,2023,Habitantes,Población Mujeres,13731
5.0,Chamartín,55.0,Nueva España,2023,Edad,Edad media de la población,"43,77"
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población de 0 a 14 años,3810
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población de 15 a 29 años,4115
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población de 30 a 44  años,5009
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población de 45 a 64 años,6845
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población de 65 a 79 años,3291
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población de 80 años y más,1973
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población de 65 años y más,5264
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población en etapa educativa (Población de 0 a 16 años -16 no incluidos),3998
5.0,Chamartín,55.0,Nueva España,2023,Proporción,Porcentaje de envejecimiento (Población mayor de 65 años/Población total),"21,36"
5.0,Chamartín,55.0,Nueva España,2023,Proporción,Porcentaje de sobre-envejecimiento (Población mayor de 80 años/ Población mayor de 65 años),"36,54"
5.0,Chamartín,55.0,Nueva España,2023,Índice,Índice de dependencia (Población de 0-15 + población 65 años y más / Pob. 16-64),"0,5962"
5.0,Chamartín,55.0,Nueva España,2023,Personas,Personas con nacionalidad española,21905
5.0,Chamartín,55.0,Nueva España,2023,Personas,Personas con nacionalidad española Hombres,10106
5.0,Chamartín,55.0,Nueva España,2023,Personas,Personas con nacionalidad española Mujeres,11799
5.0,Chamartín,55.0,Nueva España,2023,Personas,Personas con nacionalidad extranjera,2561
5.0,Chamartín,55.0,Nueva España,2023,Personas,Personas con nacionalidad extranjera Hombres,944
5.0,Chamartín,55.0,Nueva España,2023,Personas,Personas con nacionalidad extranjera Mujeres,1617
5.0,Chamartín,55.0,Nueva España,2023,Proporción,Proporción de personas migrantes  (Personas extranjeras menos UE y resto países de OCDE / Población total),"0,057"
5.0,Chamartín,55.0,Nueva España,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: ITALIA,231
5.0,Chamartín,55.0,Nueva España,2023,Personas,Primera y segunda nacionalidad extranjera en el Distrito: VENEZUELA,130
5.0,Chamartín,55.0,Nueva España,2023,Hogares,Total hogares,9275
5.0,Chamartín,55.0,Nueva España,2023,Media   ,Tamaño medio del hogar,"2,64"
5.0,Chamartín,55.0,Nueva España,2023,Hogares,Hogares con una mujer sola mayor de 65 años,912
5.0,Chamartín,55.0,Nueva España,2023,Hogares,Hogares con un hombre solo mayor de 65 años,334
5.0,Chamartín,55.0,Nueva España,2023,Hogares,Hogares monoparentales: una mujer adulta con uno o más menores,148
5.0,Chamartín,55.0,Nueva España,2023,Hogares,Hogares monoparentales: un hombre adulto con uno o más menores,45
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa bruta de natalidad (‰),"9,71"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa de crecimiento demográfico (porcentaje),"-0,41"
5.0,Chamartín,55.0,Nueva España,2023,Euros,Pensión media mensual Hombres,2088
5.0,Chamartín,55.0,Nueva España,2023,Euros,Pensión media mensual  Mujeres,1459
5.0,Chamartín,55.0,Nueva España,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero),482
5.0,Chamartín,55.0,Nueva España,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) hombres,188
5.0,Chamartín,55.0,Nueva España,2024,Personas,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,294
5.0,Chamartín,55.0,Nueva España,2024,Tasa,Tasa absoluta de paro registrado (febrero),"3,06"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa absoluta de paro registrado hombres,"2,6"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa de desempleo en hombres de 16 a 24 años,"0,26"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa de desempleo en hombres de 25 a 44 años,"1,84"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa de desempleo en hombres de 45 a 64 años,"4,22"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa absoluta de paro registrado mujeres,"3,44"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa de desempleo en mujeres de 16 a 24 años,"0,52"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa de desempleo en mujeres de 25 a 44 años,"2,38"
5.0,Chamartín,55.0,Nueva España,2023,Tasa,Tasa de desempleo en mujeres de 45 a 64 años,"5,35"
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población en etapas educativas,3998
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población en etapa educativa de 0 a 2 años,673
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población en etapa educativa de 3 a 5 años,700
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población en etapa educativa de 6 a 11 años,1561
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población en etapa educativa de 12 a 15 años,1064
5.0,Chamartín,55.0,Nueva España,2023,Personas,Etapas educativas. Total niños,2019
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil masculina en etapa educativa de 0 a 2 años,338
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil masculina en etapa educativa de 3 a 5 años,367
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil masculina en etapa educativa de 6 a 11 años,775
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil masculina en etapa educativa de 12 a 15 años,539
5.0,Chamartín,55.0,Nueva España,2023,Personas,Etapas educativas. Total niñas,1979
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil femenina en etapa educativa de 0 a 2 años,335
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil femenina en etapa educativa de 3 a 5 años,333
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil femenina en etapa educativa de 6 a 11 años,786
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población infantil femenina en etapa educativa de 12 a 15 años,525
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,135
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población mayor/igual  de 25 años con enseñanza primaria incompleta,454
5.0,Chamartín,55.0,Nueva España,2023,Personas,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado",1810
5.0,Chamartín,55.0,Nueva España,2023,Personas,"Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP",2777
5.0,Chamartín,55.0,Nueva España,2023,Personas,"Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica",1700
5.0,Chamartín,55.0,Nueva España,2023,Personas,"Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",11391
5.0,Chamartín,55.0,Nueva España,2023,Personas,Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,0
5.0,Chamartín,55.0,Nueva España,2023,Número,Número de inmuebles de uso residencial,10822
5.0,Chamartín,55.0,Nueva España,2023,m2,Superficie media construida (m2) inmuebles de uso residencial,159
5.0,Chamartín,55.0,Nueva España,2023,Año,Año medio de contrucción de inmuebles de uso residencial,1972
5.0,Chamartín,55.0,Nueva España,2023,Valor,Valor catastral medio por inmueble de uso residencial,270811
5.0,Chamartín,55.0,Nueva España,2023,m2,Superficie media de la vivienda (m2) en transacción,"141,32"
5.0,Chamartín,55.0,Nueva España,2023,Tiempo (meses),Duración media del crédito (meses) en transacción de vivienda,277
5.0,Chamartín,55.0,Nueva España,2024,Equipamientos,Centros de Día de Alzheimer y Físicos,1
5.0,Chamartín,55.0,Nueva España,2024,Equipamientos,Espacios de Igualdad,1
5.0,Chamartín,55.0,Nueva España,2024,Equipamientos,Escuelas Infantiles Municipales,1
5.0,Chamartín,55.0,Nueva España,2024,Equipamientos,Colegios Públicos Infantil y Primaria,3
