place_id,rating_rev,text
ChIJGzhvv-0oQg0RnHMleKve4ms,4,"Located in the heart of Madrid, its dishes mean that you cannot stop eating and enjoying its services and good value for money. Obviously you can return not only with your friends but also with your partner or family to enjoy everything you can find on this site. Highly recommended by me and by everyone who was there."
ChIJGzhvv-0oQg0RnHMleKve4ms,4,"One of the must-see restaurants if you are in Madrid... The best is the wine list and of course the spectacular service they have. A clean and totally avant-garde decoration. It is in a good area and the atmosphere is varied, great value for money!!! I really enjoyed a chocolate dessert that was finger-licking good. This summer they will have a great menu, try it!"
ChIJGzhvv-0oQg0RnHMleKve4ms,4,"The La Broche restaurant is very notable, especially for its exquisite wines. You can go to spend time there with your friends, parents, family and the best thing is that you can go with quite a few people. In this place, before going, you don't even need to reserve most of the time because it is a fairly large place. Highly recommended, especially for those who like to accompany their food with a good wine."
ChIJGzhvv-0oQg0RnHMleKve4ms,4,"It is one of the most incredible restaurants and it is wonderful that you have been able to go.  It has some great wines and is perfect for tasting wines since they combine them exquisitely with food. Good presence and good food. Once again it is shown that this man is a genius and that he knows what he does with what he has. The place is impressive, no detail is missing."
ChIJGzhvv-0oQg0RnHMleKve4ms,4,"From the restaurant La Broche, on Miguel Angel, 29, I have very good memories of the customer service, very attentive at all times to my needs and fast, something that I especially value. The food was quite good, although I thought the portions were very small for a price that is not enough to afford it every day. It has an excellent wine list, tasteful decoration and a premium location. Greetings."
ChIJGRKmkPAoQg0RB2fMOlDAOrM,4,"Very good cooking experience and a whole new world of new pasta cooking secrets.
Thanks, Enrica Barni!"
ChIJGRKmkPAoQg0RB2fMOlDAOrM,4,A different way of having dinner.
ChIJGRKmkPAoQg0RB2fMOlDAOrM,5,"An excellent place for courses and food tasting, a very interesting Italian proposal where you can learn a lot about Italian products and add to our daily lives.

Also highlight their store where you can buy their variety of products, without a doubt the pasta with fresh boletus and the pistachio cream the best I have ever tried."
ChIJGRKmkPAoQg0RB2fMOlDAOrM,4,"Great store - Italian food school.
Sale of authentic products; and quite peculiar and difficult to find in Spain.
In the back they have a kitchen where they do courses, teambuilding, or dinners with friends (min. 10 people) in which they teach you and you make your own dinner and then you enjoy it at the premises.
Very good attention."
ChIJGRKmkPAoQg0RB2fMOlDAOrM,5,"Incredible experience. We went there for the company dinner and the service is impeccable.
Enrica is a sweetheart and the waiter is super attentive and respectful. You make your own pasta for dinner, I loved it. 🫶🏼"
ChIJJQ7eL_ooQg0RFdYKYsay2cI,5,"Non touristic simple bar with great food and a very pleasant lady at the bar.
The bartender lady saw us completely lost with the menu and went to help out, explained everything and recommended not to take too much food as the portions are big (and they really were).
Fajitas were just delicious! The place is not pricey at all."
ChIJJQ7eL_ooQg0RFdYKYsay2cI,5,"I don't get why it's got only 4.2. great food , drinks and a superb vibe from young people. Only locals here so I loved it as a tourist. 5 stars for sure."
ChIJJQ7eL_ooQg0RFdYKYsay2cI,5,Just went back again. This place is just great. Food is just consistently great but the smiles and staff and atmosphere is just great. Make a point of dropping in. .
ChIJJQ7eL_ooQg0RFdYKYsay2cI,5,"Great atmosphere, situated away from the busier avenue. The service is both quick and friendly, with English-speaking staff available."
ChIJJQ7eL_ooQg0RFdYKYsay2cI,5,"Wonderful restaurant. Our family of four stayed in Madrid for a month, and we visited this restaurant three times. We kept coming back for the food and the friendly staff. We felt right at home here and enjoyed all the dishes we tried. The next time we make it back to Madrid, this will be one of our first stops. Thank you, Rafaela and staff, for taking such great care of us! :)"
ChIJGdoTMvEoQg0RUjaVOGd3Gn4,5,"Small, intimate dining area with great service. Quality food. The two fish dishes and sauces we had were excellent. Food was hot. Straight from the kitchen. The servers are charming. I will return."
ChIJGdoTMvEoQg0RUjaVOGd3Gn4,5,Comida clásica con creatividad. A great place to experience real Spanish food while also eating something hard to find elsewhere. A great recommendation for any non-spanish who are visiting Madrid.
ChIJGdoTMvEoQg0RUjaVOGd3Gn4,5,"Great food loved it nice place, great service and it cost us 100€ for four of us and a good wine.The ham was great but best of all the meat with some type of sauce.LOVED IT!!!!!"
ChIJGdoTMvEoQg0RUjaVOGd3Gn4,5,"This was a delightful gem.  Quiet, great for conversations.  Attentive service, delightful meat and fish entrees and the poached pear dessert was exquisite."
ChIJGdoTMvEoQg0RUjaVOGd3Gn4,3,"It was good, though a little tight and not add great add we were told."
ChIJcX3Coe4oQg0RDG5z5QDBgmI,5,"Zalacaín – A Culinary Gem in Madrid

Zalacaín in Madrid offers a truly exceptional gastronomic experience, reflecting its well-deserved reputation and rich history. The elegant and sophisticated ambiance immediately captivates guests, while the attentive and professional service enhances the dining experience.

As a starter, we chose the prawn salad, which impressed us with its freshness and perfect balance of flavors. The prawns were cooked to perfection, and the ingredients complemented each other beautifully, resulting in a light yet flavorful dish.

For the main course, we tried the tripe, a traditional dish of Spanish cuisine. At Zalacaín, this dish stood out—the tripe was tender and flavorful, with perfectly balanced seasoning. It truly showcased the chefs’ expertise and deep respect for tradition.

The restaurant’s wine list is also remarkable, offering a wide selection of high-quality wines that pair excellently with the dishes.

Overall, Zalacaín is a place where traditional Spanish cuisine meets modern gastronomy in an elegant yet welcoming setting. We highly recommend it to anyone looking for an unforgettable culinary experience in Madrid."
ChIJcX3Coe4oQg0RDG5z5QDBgmI,5,"We had a fantastic experience at Zalacaín in Madrid. Everything was impeccable—from the warm and professional service to the exceptional cuisine.
The bogavante was incredibly fresh and cooked to perfection, the steak tartare was expertly seasoned and had an amazing texture, and the oyster in champagne sauce was simply outstanding—a delicate and unforgettable combination of flavors.
The elegant atmosphere and attention to detail make this restaurant a perfect choice for a special occasion or a refined dining experience. I highly recommend Zalacaín and look forward to returning soon!"
ChIJcX3Coe4oQg0RDG5z5QDBgmI,4,Beautiful restaurant and really great service. A classic in Madrid. I enjoyed the food but was not wowed by it. The star dish (not shown on the photos) is the callos - very good smoky flavour. The beef Wellington is also quite good. It is an expensive restaurant where most dishes start at 28+ euros. Starter portions are small but I do recommend sharing the wellington as it is a heavy dish.
ChIJcX3Coe4oQg0RDG5z5QDBgmI,5,Classy and classic. Worth a visit. Take the recommendations. Come early for the tasting menu.
ChIJcX3Coe4oQg0RDG5z5QDBgmI,5,"For the first Michelin star restaurant I ate at.  This place blew me away.  The complexity of the dishes and tastes were phenomenal.

If you are thinking of trying a Michelin star restaurant out please do it and you will not regret it.  Only thing you may regret is the bill at the end but I guarantee the atmosphere and flavors will make this a memorable experience.

Upon walking in you are greeted by the staff.  You see a very well lit area before walking to your table.  You will have some decor and upon sitting will be given some dishes.  These are very light but contain so much flavor.  For a starter I tried the lasagna and if your looking for a cheesy dish and has that decadent cheese flavor.  You have to try it.  On top of that was the croquettes these were so delicious.  Containing that amount of cheese that makes you instantly want to grab another.  Don't forget the endless supply of fresh bread that will hold you over just enough until your main course arrives.  I ordered the Hare and what a dish this was.  For my first time trying this I was blown away the the taste and tenderness of the dish.

Finishing the night I went with the crepes.  I figured how could a dessert item get any better.  Not only was it cooked fresh infront of me but the flavor was immense.  Fresh fruit taste and the inside was very creamy.

Finally, for the review I would have to give this place a 9.9 out of 10 on that 🔥 scale.  Not only was this place unique and packed with flavor.  It held a standard I have never seen before.  Thank you Zalacaín for the deliciousness and I will be back.

For future travel and food adventures look at my bio."
ChIJtXn2SPkoQg0RhldfLz_RYWk,5,Authentic spanish food restaurant in Madrid. We had lunch  there and ordered eggplant with cod and duck with marmalade and chips. Everything was so delicious. It's definitely worth visiting while in Madrid .
ChIJtXn2SPkoQg0RhldfLz_RYWk,5,"Thanks to my dear who brought me here for an amazing Spanish food experience.
The servicing was a little weird in the beginning and it got so much better after some warm up with our 1 and only dear staff that must be overwhelmed with many customers at the same time.
If I could and still staying around these area, I will definitely come to visit again 😋"
